intercept,intercept,checking_account_status_0,checking_account_status_1,checking_account_status_2,duration,credit_history,purpose,credit_amount,savings_0,savings_1,savings_2,savings_3,present_employment,installment_rate,personal,other_debtors,present_residence,property,age,other_installment_plans,housing,existing_credits,job,dependents,telephone,foreign_worker,sex,checking_account_exists,savings_account_exists
1,1,-0.22360679774997894,-0.49999999999999994,0.670820393249937,24,0.8051127053968411,0.6805505287917223,4736.0,-0.31622776601683794,-0.2672612419124245,0.6324555320336761,-0.47809144373375784,0.6406262798962372,2.0,0.6693406121148093,0.7005494505494505,4.0,0.6983453103597703,25.0,0.584070796460177,0.7419928825622776,1.0,0.7075985862388314,1,0,1,0,1,1
1,1,-0.6708203932499368,0.49999999999999994,-0.22360679774997902,15,0.6866836236045506,0.66575450774055,5324.0,2.7755575615628907e-17,-0.5345224838248488,2.4980018054066027e-16,0.7171371656006363,0.7272984196920017,1.0,0.6693406121148093,0.7005494505494505,4.0,0.5847562173989321,35.0,0.7261538461538461,0.574468085106383,1.0,0.6995580668562515,1,0,1,0,0,1
1,1,-0.6708203932499368,0.49999999999999994,-0.22360679774997902,10,0.6866836236045506,0.6805505287917223,2210.0,-0.31622776601683794,-0.2672612419124245,0.6324555320336761,-0.47809144373375784,0.7045611311849233,2.0,0.7235864647523245,0.7005494505494505,2.0,0.7714590159329857,25.0,0.584070796460177,0.625,1.0,0.7075985862388314,1,0,1,1,0,1
1,1,-0.6708203932499368,0.49999999999999994,-0.22360679774997902,12,0.6866836236045506,0.7546061580842799,2171.0,-0.31622776601683794,-0.2672612419124245,0.6324555320336761,-0.47809144373375784,0.6406262798962372,2.0,0.6693406121148093,0.7005494505494505,2.0,0.6983453103597703,29.0,0.584070796460177,0.7419928825622776,1.0,0.6995580668562515,1,0,1,0,0,1
1,1,-0.6708203932499368,0.49999999999999994,-0.22360679774997902,12,0.48912746641113264,0.8245389864322098,3447.0,2.7755575615628907e-17,-0.5345224838248488,2.4980018054066027e-16,0.7171371656006363,0.7045611311849233,4.0,0.6693406121148093,0.7005494505494505,3.0,0.7714590159329857,35.0,0.7261538461538461,0.7419928825622776,1.0,0.7075985862388314,2,0,1,0,0,1
1,1,0.6708203932499369,0.5000000000000002,0.2236067977499789,12,0.6866836236045506,0.6805505287917223,1474.0,-0.31622776601683794,-0.2672612419124245,0.6324555320336761,-0.47809144373375784,0.6406262798962372,4.0,0.6693406121148093,0.7005494505494505,1.0,0.7043075829279412,33.0,0.584070796460177,0.7419928825622776,1.0,0.6921218297353867,1,1,1,0,1,1
1,1,-0.22360679774997894,-0.49999999999999994,0.670820393249937,8,0.6866836236045506,0.6754601969723317,907.0,-0.31622776601683794,-0.2672612419124245,0.6324555320336761,-0.47809144373375784,0.6406262798962372,3.0,0.708985215717965,0.7005494505494505,2.0,0.7714590159329857,26.0,0.7261538461538461,0.7419928825622776,1.0,0.6995580668562515,1,1,1,1,1,1
1,1,0.6708203932499369,0.5000000000000002,0.2236067977499789,21,0.8051127053968411,0.5934315733421338,2319.0,-0.31622776601683794,-0.2672612419124245,0.6324555320336761,-0.47809144373375784,0.6406262798962372,2.0,0.6531455209149938,0.7005494505494505,1.0,0.6983453103597703,33.0,0.7261538461538461,0.625,1.0,0.6995580668562515,1,0,1,1,1,1
1,1,0.223606797749979,-0.5000000000000002,-0.6708203932499368,48,0.6866836236045506,0.66575450774055,3931.0,-0.31622776601683794,-0.2672612419124245,0.6324555320336761,-0.47809144373375784,0.741201452751385,4.0,0.7235864647523245,0.7005494505494505,4.0,0.5847562173989321,46.0,0.7261538461538461,0.574468085106383,1.0,0.6995580668562515,2,0,1,1,1,1
1,1,-0.6708203932499368,0.49999999999999994,-0.22360679774997902,24,0.6866836236045506,0.7546061580842799,3105.0,-0.6324555320336757,0.5345224838248487,-0.3162277660168377,0.11952286093343946,0.6406262798962372,4.0,0.7235864647523245,0.7005494505494505,2.0,0.6983453103597703,25.0,0.7261538461538461,0.7419928825622776,2.0,0.6995580668562515,1,0,1,1,0,0
1,1,-0.6708203932499368,0.49999999999999994,-0.22360679774997902,6,0.6866836236045506,0.6805505287917223,4611.0,-0.31622776601683794,-0.2672612419124245,0.6324555320336761,-0.47809144373375784,0.6406262798962372,1.0,0.6693406121148093,0.7005494505494505,4.0,0.7043075829279412,32.0,0.7261538461538461,0.7419928825622776,1.0,0.6995580668562515,1,0,1,0,0,1
1,1,0.223606797749979,-0.5000000000000002,-0.6708203932499368,18,0.8051127053968411,0.66575450774055,5302.0,-0.31622776601683794,-0.2672612419124245,0.6324555320336761,-0.47809144373375784,0.7272984196920017,2.0,0.7235864647523245,0.7005494505494505,4.0,0.5847562173989321,36.0,0.7261538461538461,0.574468085106383,3.0,0.6921218297353867,1,1,1,1,1,1
1,1,-0.22360679774997894,-0.49999999999999994,0.670820393249937,24,0.48912746641113264,0.5934315733421338,1837.0,-0.31622776601683794,-0.2672612419124245,0.6324555320336761,-0.47809144373375784,0.741201452751385,4.0,0.6693406121148093,0.7005494505494505,4.0,0.5847562173989321,34.0,0.584070796460177,0.574468085106383,1.0,0.7075985862388314,1,0,1,0,1,1
1,1,-0.22360679774997894,-0.49999999999999994,0.670820393249937,48,0.4679815937821387,0.6754601969723317,3844.0,0.31622776601683794,-0.2672612419124246,-0.6324555320336761,-0.47809144373375706,0.741201452751385,4.0,0.7235864647523245,0.7005494505494505,4.0,0.5847562173989321,34.0,0.7261538461538461,0.574468085106383,1.0,0.7075985862388314,2,0,1,1,1,1
1,1,0.223606797749979,-0.5000000000000002,-0.6708203932499368,24,0.6866836236045506,0.6805505287917223,1747.0,-0.31622776601683794,-0.2672612419124245,0.6324555320336761,-0.47809144373375784,0.6406262798962372,4.0,0.7235864647523245,0.5172413793103449,1.0,0.7043075829279412,24.0,0.7261538461538461,0.7419928825622776,1.0,0.7075985862388314,1,0,0,1,1,1
1,1,-0.6708203932499368,0.49999999999999994,-0.22360679774997902,30,0.6866836236045506,0.7546061580842799,2333.0,2.7755575615628907e-17,-0.5345224838248488,2.4980018054066027e-16,0.7171371656006363,0.7272984196920017,4.0,0.7235864647523245,0.7005494505494505,2.0,0.6983453103597703,30.0,0.584070796460177,0.7419928825622776,1.0,0.6921218297353867,1,0,1,1,0,1
1,1,-0.22360679774997894,-0.49999999999999994,0.670820393249937,36,0.6866836236045506,0.7785861673633174,9398.0,-0.31622776601683794,-0.2672612419124245,0.6324555320336761,-0.47809144373375784,0.6406262798962372,1.0,0.708985215717965,0.7005494505494505,4.0,0.6983453103597703,28.0,0.7261538461538461,0.625,1.0,0.6921218297353867,1,1,1,1,1,1
1,1,-0.6708203932499368,0.49999999999999994,-0.22360679774997902,6,0.6866836236045506,0.66575450774055,672.0,-0.31622776601683794,-0.2672612419124245,0.6324555320336761,-0.47809144373375784,0.6335555788990985,1.0,0.6693406121148093,0.7005494505494505,4.0,0.7714590159329857,54.0,0.7261538461538461,0.7419928825622776,1.0,0.7546201179795702,1,1,1,0,0,1
1,1,-0.6708203932499368,0.49999999999999994,-0.22360679774997902,18,0.8051127053968411,0.7546061580842799,2404.0,-0.31622776601683794,-0.2672612419124245,0.6324555320336761,-0.47809144373375784,0.7045611311849233,2.0,0.6693406121148093,0.7005494505494505,2.0,0.6983453103597703,26.0,0.7261538461538461,0.7419928825622776,2.0,0.6995580668562515,1,0,1,0,0,1
1,1,0.223606797749979,-0.5000000000000002,-0.6708203932499368,12,0.6866836236045506,0.66575450774055,2579.0,-0.31622776601683794,-0.2672612419124245,0.6324555320336761,-0.47809144373375784,0.6406262798962372,4.0,0.7235864647523245,0.7005494505494505,1.0,0.7714590159329857,33.0,0.7261538461538461,0.7419928825622776,1.0,0.7075985862388314,2,0,1,1,1,1
1,1,-0.6708203932499368,0.49999999999999994,-0.22360679774997902,21,0.4679815937821387,0.66575450774055,5003.0,-0.6324555320336757,0.5345224838248487,-0.3162277660168377,0.11952286093343946,0.7045611311849233,1.0,0.6693406121148093,0.7005494505494505,4.0,0.7043075829279412,29.0,0.584070796460177,0.7419928825622776,2.0,0.6995580668562515,1,1,1,0,0,0
1,1,-0.22360679774997894,-0.49999999999999994,0.670820393249937,30,0.48912746641113264,0.6805505287917223,3496.0,0.632455532033676,0.5345224838248488,0.31622776601683766,0.11952286093343911,0.7045611311849233,4.0,0.7235864647523245,0.7005494505494505,2.0,0.6983453103597703,34.0,0.6216216216216216,0.7419928825622776,1.0,0.6995580668562515,2,1,1,1,1,1
1,1,-0.22360679774997894,-0.49999999999999994,0.670820393249937,7,0.6866836236045506,0.7546061580842799,2329.0,-0.31622776601683794,-0.2672612419124245,0.6324555320336761,-0.47809144373375784,0.6406262798962372,1.0,0.6693406121148093,0.8372093023255814,1.0,0.7714590159329857,45.0,0.7261538461538461,0.7419928825622776,1.0,0.6995580668562515,1,0,1,0,1,1
1,1,-0.6708203932499368,0.49999999999999994,-0.22360679774997902,36,0.8051127053968411,0.66575450774055,3535.0,-0.31622776601683794,-0.2672612419124245,0.6324555320336761,-0.47809144373375784,0.741201452751385,4.0,0.7235864647523245,0.7005494505494505,4.0,0.6983453103597703,37.0,0.7261538461538461,0.7419928825622776,2.0,0.6995580668562515,1,1,1,1,0,1
1,1,-0.22360679774997894,-0.49999999999999994,0.670820393249937,27,0.6970683513635425,0.7785861673633174,5965.0,-0.31622776601683794,-0.2672612419124245,0.6324555320336761,-0.47809144373375784,0.7272984196920017,1.0,0.7235864647523245,0.7005494505494505,2.0,0.6983453103597703,30.0,0.7261538461538461,0.7419928825622776,2.0,0.6921218297353867,1,1,1,1,1,1
1,1,0.6708203932499369,0.5000000000000002,0.2236067977499789,12,0.8051127053968411,0.66575450774055,1480.0,2.7755575615628907e-17,-0.5345224838248488,2.4980018054066027e-16,0.7171371656006363,0.6335555788990985,2.0,0.7235864647523245,0.7005494505494505,4.0,0.5847562173989321,66.0,0.584070796460177,0.574468085106383,3.0,0.7546201179795702,1,0,1,1,1,1
1,1,-0.22360679774997894,-0.49999999999999994,0.670820393249937,9,0.48912746641113264,0.66575450774055,1437.0,0.31622776601683794,-0.2672612419124246,-0.6324555320336761,-0.47809144373375706,0.741201452751385,2.0,0.7235864647523245,0.7005494505494505,3.0,0.5847562173989321,29.0,0.7261538461538461,0.7419928825622776,1.0,0.6995580668562515,1,0,1,1,1,1
1,1,0.223606797749979,-0.5000000000000002,-0.6708203932499368,36,0.6866836236045506,0.5934315733421338,1977.0,-0.6324555320336757,0.5345224838248487,-0.3162277660168377,0.11952286093343946,0.7272984196920017,4.0,0.7235864647523245,0.7005494505494505,4.0,0.5847562173989321,40.0,0.7261538461538461,0.7419928825622776,1.0,0.6921218297353867,1,1,1,1,1,0
1,1,-0.6708203932499368,0.49999999999999994,-0.22360679774997902,15,0.8051127053968411,0.7546061580842799,1471.0,-0.31622776601683794,-0.2672612419124245,0.6324555320336761,-0.47809144373375784,0.7045611311849233,4.0,0.7235864647523245,0.7005494505494505,4.0,0.5847562173989321,35.0,0.7261538461538461,0.574468085106383,2.0,0.6995580668562515,1,1,1,1,0,1
1,1,0.223606797749979,-0.5000000000000002,-0.6708203932499368,36,0.6866836236045506,0.6440780781898363,15857.0,-0.31622776601683794,-0.2672612419124245,0.6324555320336761,-0.47809144373375784,0.6335555788990985,2.0,0.6531455209149938,0.5172413793103449,3.0,0.6983453103597703,43.0,0.7261538461538461,0.7419928825622776,1.0,0.6921218297353867,1,0,1,1,1,1
1,1,-0.22360679774997894,-0.49999999999999994,0.670820393249937,6,0.6866836236045506,0.66575450774055,14555.0,-0.6324555320336757,0.5345224838248487,-0.3162277660168377,0.11952286093343946,0.6335555788990985,1.0,0.7235864647523245,0.7005494505494505,2.0,0.7043075829279412,23.0,0.7261538461538461,0.7419928825622776,1.0,0.7546201179795702,1,1,1,1,1,0
1,1,-0.6708203932499368,0.49999999999999994,-0.22360679774997902,18,0.6866836236045506,0.7546061580842799,1505.0,-0.31622776601683794,-0.2672612419124245,0.6324555320336761,-0.47809144373375784,0.7045611311849233,4.0,0.7235864647523245,0.7005494505494505,2.0,0.5847562173989321,32.0,0.7261538461538461,0.574468085106383,1.0,0.6921218297353867,1,1,1,1,0,1
1,1,0.223606797749979,-0.5000000000000002,-0.6708203932499368,24,0.48912746641113264,0.6440780781898363,1358.0,-0.6324555320336757,0.5345224838248487,-0.3162277660168377,0.11952286093343946,0.7272984196920017,4.0,0.7235864647523245,0.7005494505494505,3.0,0.6983453103597703,40.0,0.6216216216216216,0.7419928825622776,1.0,0.6921218297353867,1,1,1,1,1,0
1,1,0.6708203932499369,0.5000000000000002,0.2236067977499789,36,0.6866836236045506,0.7546061580842799,4473.0,-0.31622776601683794,-0.2672612419124245,0.6324555320336761,-0.47809144373375784,0.7272984196920017,4.0,0.7235864647523245,0.7005494505494505,2.0,0.6983453103597703,31.0,0.7261538461538461,0.7419928825622776,1.0,0.6995580668562515,1,0,1,1,1,1
1,1,0.6708203932499369,0.5000000000000002,0.2236067977499789,15,0.6866836236045506,0.6754601969723317,2687.0,-0.31622776601683794,-0.2672612419124245,0.6324555320336761,-0.47809144373375784,0.741201452751385,2.0,0.7235864647523245,0.7005494505494505,4.0,0.7043075829279412,26.0,0.7261538461538461,0.625,1.0,0.6995580668562515,1,1,1,1,1,1
1,1,0.6708203932499369,0.5000000000000002,0.2236067977499789,24,0.6866836236045506,0.66575450774055,947.0,-0.31622776601683794,-0.2672612419124245,0.6324555320336761,-0.47809144373375784,0.741201452751385,4.0,0.7235864647523245,0.7005494505494505,3.0,0.5847562173989321,38.0,0.584070796460177,0.574468085106383,1.0,0.6995580668562515,2,0,1,1,1,1
1,1,-0.6708203932499368,0.49999999999999994,-0.22360679774997902,18,0.8051127053968411,0.7546061580842799,1149.0,0.632455532033676,0.5345224838248488,0.31622776601683766,0.11952286093343911,0.7045611311849233,4.0,0.7235864647523245,0.7005494505494505,3.0,0.7714590159329857,46.0,0.7261538461538461,0.7419928825622776,2.0,0.6995580668562515,1,0,1,1,0,1
1,1,-0.6708203932499368,0.49999999999999994,-0.22360679774997902,24,0.6866836236045506,0.7546061580842799,1413.0,-0.31622776601683794,-0.2672612419124245,0.6324555320336761,-0.47809144373375784,0.7045611311849233,4.0,0.708985215717965,0.7005494505494505,2.0,0.7043075829279412,28.0,0.7261538461538461,0.7419928825622776,1.0,0.6995580668562515,1,0,1,1,0,1
1,1,-0.6708203932499368,0.49999999999999994,-0.22360679774997902,18,0.8051127053968411,0.66575450774055,1055.0,-0.31622776601683794,-0.2672612419124245,0.6324555320336761,-0.47809144373375784,0.6406262798962372,4.0,0.6693406121148093,0.7005494505494505,1.0,0.7043075829279412,30.0,0.7261538461538461,0.7419928825622776,2.0,0.6995580668562515,1,0,1,0,0,1
1,1,0.223606797749979,-0.5000000000000002,-0.6708203932499368,8,0.8051127053968411,0.66575450774055,731.0,-0.31622776601683794,-0.2672612419124245,0.6324555320336761,-0.47809144373375784,0.7272984196920017,4.0,0.7235864647523245,0.7005494505494505,4.0,0.7714590159329857,47.0,0.7261538461538461,0.7419928825622776,2.0,0.7075985862388314,1,0,1,1,1,1
1,1,-0.6708203932499368,0.49999999999999994,-0.22360679774997902,24,0.8051127053968411,0.7546061580842799,5103.0,-0.31622776601683794,-0.2672612419124245,0.6324555320336761,-0.47809144373375784,0.6406262798962372,3.0,0.708985215717965,0.7005494505494505,3.0,0.5847562173989321,47.0,0.7261538461538461,0.574468085106383,3.0,0.6995580668562515,1,1,1,1,0,1
1,1,-0.6708203932499368,0.49999999999999994,-0.22360679774997902,10,0.6866836236045506,0.66575450774055,1309.0,-0.6324555320336757,0.5345224838248487,-0.3162277660168377,0.11952286093343946,0.7045611311849233,4.0,0.7235864647523245,0.8372093023255814,4.0,0.7043075829279412,27.0,0.7261538461538461,0.7419928825622776,1.0,0.7075985862388314,1,0,1,1,0,0
1,1,-0.6708203932499368,0.49999999999999994,-0.22360679774997902,12,0.8051127053968411,0.6754601969723317,1185.0,-0.31622776601683794,-0.2672612419124245,0.6324555320336761,-0.47809144373375784,0.7045611311849233,3.0,0.6693406121148093,0.7005494505494505,2.0,0.7714590159329857,27.0,0.7261538461538461,0.7419928825622776,2.0,0.6995580668562515,1,0,1,0,0,1
1,1,-0.6708203932499368,0.49999999999999994,-0.22360679774997902,6,0.6866836236045506,0.66575450774055,3518.0,-0.31622776601683794,-0.2672612419124245,0.6324555320336761,-0.47809144373375784,0.7045611311849233,2.0,0.7235864647523245,0.8372093023255814,3.0,0.7043075829279412,26.0,0.7261538461538461,0.625,1.0,0.6995580668562515,1,0,1,1,0,1
1,1,0.223606797749979,-0.5000000000000002,-0.6708203932499368,48,0.6866836236045506,0.7785861673633174,10297.0,-0.31622776601683794,-0.2672612419124245,0.6324555320336761,-0.47809144373375784,0.741201452751385,4.0,0.7235864647523245,0.7005494505494505,4.0,0.5847562173989321,39.0,0.6216216216216216,0.574468085106383,3.0,0.6995580668562515,2,1,1,1,1,1
1,1,0.223606797749979,-0.5000000000000002,-0.6708203932499368,18,0.6866836236045506,0.66575450774055,4380.0,0.31622776601683794,-0.2672612419124246,-0.6324555320336761,-0.47809144373375706,0.7045611311849233,3.0,0.7235864647523245,0.7005494505494505,4.0,0.6983453103597703,35.0,0.7261538461538461,0.7419928825622776,1.0,0.7075985862388314,2,1,1,1,1,1
1,1,0.6708203932499369,0.5000000000000002,0.2236067977499789,10,0.6866836236045506,0.6805505287917223,1275.0,-0.31622776601683794,-0.2672612419124245,0.6324555320336761,-0.47809144373375784,0.6406262798962372,4.0,0.6693406121148093,0.7005494505494505,2.0,0.7043075829279412,23.0,0.7261538461538461,0.7419928825622776,1.0,0.6995580668562515,1,0,1,0,1,1
1,1,0.223606797749979,-0.5000000000000002,-0.6708203932499368,42,0.6866836236045506,0.6805505287917223,7882.0,-0.31622776601683794,-0.2672612419124245,0.6324555320336761,-0.47809144373375784,0.741201452751385,2.0,0.7235864647523245,0.8372093023255814,4.0,0.7043075829279412,45.0,0.7261538461538461,0.574468085106383,1.0,0.6995580668562515,2,0,1,1,1,1
1,1,-0.22360679774997894,-0.49999999999999994,0.670820393249937,18,0.8051127053968411,0.66575450774055,884.0,-0.31622776601683794,-0.2672612419124245,0.6324555320336761,-0.47809144373375784,0.7272984196920017,4.0,0.7235864647523245,0.7005494505494505,4.0,0.6983453103597703,36.0,0.584070796460177,0.7419928825622776,1.0,0.6995580668562515,2,1,1,1,1,1
1,1,0.223606797749979,-0.5000000000000002,-0.6708203932499368,21,0.6866836236045506,0.7546061580842799,3357.0,0.632455532033676,0.5345224838248488,0.31622776601683766,0.11952286093343911,0.6406262798962372,4.0,0.6693406121148093,0.7005494505494505,2.0,0.6983453103597703,29.0,0.584070796460177,0.7419928825622776,1.0,0.6995580668562515,1,0,1,0,1,1
1,1,-0.22360679774997894,-0.49999999999999994,0.670820393249937,36,0.8051127053968411,0.7546061580842799,2337.0,-0.31622776601683794,-0.2672612419124245,0.6324555320336761,-0.47809144373375784,0.7272984196920017,4.0,0.7235864647523245,0.7005494505494505,4.0,0.7714590159329857,36.0,0.7261538461538461,0.7419928825622776,1.0,0.6995580668562515,1,0,1,1,1,1
1,1,-0.6708203932499368,0.49999999999999994,-0.22360679774997902,18,0.8051127053968411,0.66575450774055,2775.0,-0.31622776601683794,-0.2672612419124245,0.6324555320336761,-0.47809144373375784,0.741201452751385,2.0,0.7235864647523245,0.7005494505494505,2.0,0.7043075829279412,31.0,0.584070796460177,0.7419928825622776,2.0,0.6995580668562515,1,0,1,1,0,1
1,1,-0.22360679774997894,-0.49999999999999994,0.670820393249937,18,0.8051127053968411,0.7546061580842799,1245.0,-0.31622776601683794,-0.2672612419124245,0.6324555320336761,-0.47809144373375784,0.7045611311849233,4.0,0.708985215717965,0.7005494505494505,2.0,0.6983453103597703,33.0,0.7261538461538461,0.7419928825622776,1.0,0.6995580668562515,1,0,1,1,1,1
1,1,0.223606797749979,-0.5000000000000002,-0.6708203932499368,15,0.6866836236045506,0.66575450774055,2511.0,-0.31622776601683794,-0.2672612419124245,0.6324555320336761,-0.47809144373375784,0.6335555788990985,1.0,0.6693406121148093,0.7005494505494505,4.0,0.6983453103597703,23.0,0.7261538461538461,0.625,1.0,0.6995580668562515,1,0,1,0,1,1
1,1,0.223606797749979,-0.5000000000000002,-0.6708203932499368,12,0.6866836236045506,0.7546061580842799,701.0,-0.31622776601683794,-0.2672612419124245,0.6324555320336761,-0.47809144373375784,0.7045611311849233,4.0,0.708985215717965,0.7005494505494505,2.0,0.7714590159329857,40.0,0.7261538461538461,0.7419928825622776,1.0,0.7075985862388314,1,0,1,1,1,1
1,1,0.223606797749979,-0.5000000000000002,-0.6708203932499368,12,0.48912746641113264,0.8245389864322098,339.0,-0.31622776601683794,-0.2672612419124245,0.6324555320336761,-0.47809144373375784,0.7272984196920017,4.0,0.708985215717965,0.7005494505494505,1.0,0.6983453103597703,45.0,0.584070796460177,0.7419928825622776,1.0,0.7075985862388314,1,0,1,1,1,1
1,1,-0.22360679774997894,-0.49999999999999994,0.670820393249937,18,0.6866836236045506,0.6805505287917223,3001.0,-0.31622776601683794,-0.2672612419124245,0.6324555320336761,-0.47809144373375784,0.741201452751385,2.0,0.6693406121148093,0.7005494505494505,4.0,0.7714590159329857,40.0,0.7261538461538461,0.625,1.0,0.6995580668562515,1,0,1,0,1,1
1,1,-0.22360679774997894,-0.49999999999999994,0.670820393249937,48,0.6970683513635425,0.5934315733421338,6224.0,-0.31622776601683794,-0.2672612419124245,0.6324555320336761,-0.47809144373375784,0.7272984196920017,4.0,0.7235864647523245,0.7005494505494505,4.0,0.5847562173989321,50.0,0.7261538461538461,0.574468085106383,1.0,0.6995580668562515,1,0,1,1,1,1
1,1,-0.6708203932499368,0.49999999999999994,-0.22360679774997902,12,0.6866836236045506,0.7546061580842799,3059.0,0.632455532033676,0.5345224838248488,0.31622776601683766,0.11952286093343911,0.741201452751385,2.0,0.6531455209149938,0.7005494505494505,4.0,0.7714590159329857,61.0,0.7261538461538461,0.7419928825622776,1.0,0.7075985862388314,1,0,1,1,0,1
1,1,0.223606797749979,-0.5000000000000002,-0.6708203932499368,18,0.6866836236045506,0.6805505287917223,4153.0,-0.31622776601683794,-0.2672612419124245,0.6324555320336761,-0.47809144373375784,0.7045611311849233,2.0,0.7235864647523245,0.5172413793103449,3.0,0.6983453103597703,42.0,0.7261538461538461,0.7419928825622776,1.0,0.6995580668562515,1,0,1,1,1,1
1,1,-0.6708203932499368,0.49999999999999994,-0.22360679774997902,6,0.8051127053968411,0.7546061580842799,700.0,-0.6324555320336757,0.5345224838248487,-0.3162277660168377,0.11952286093343946,0.7272984196920017,4.0,0.7235864647523245,0.7005494505494505,4.0,0.5847562173989321,36.0,0.7261538461538461,0.574468085106383,2.0,0.6995580668562515,1,0,1,1,0,0
1,1,-0.22360679774997894,-0.49999999999999994,0.670820393249937,30,0.8051127053968411,0.66575450774055,4249.0,-0.31622776601683794,-0.2672612419124245,0.6324555320336761,-0.47809144373375784,0.6335555788990985,4.0,0.708985215717965,0.7005494505494505,2.0,0.6983453103597703,28.0,0.7261538461538461,0.7419928825622776,2.0,0.6921218297353867,1,0,1,1,1,1
1,1,-0.6708203932499368,0.49999999999999994,-0.22360679774997902,18,0.6970683513635425,0.6805505287917223,1808.0,-0.31622776601683794,-0.2672612419124245,0.6324555320336761,-0.47809144373375784,0.741201452751385,4.0,0.6693406121148093,0.7005494505494505,1.0,0.7714590159329857,22.0,0.7261538461538461,0.7419928825622776,1.0,0.6995580668562515,1,0,1,0,0,1
1,1,0.223606797749979,-0.5000000000000002,-0.6708203932499368,24,0.6866836236045506,0.66575450774055,1381.0,-0.6324555320336757,0.5345224838248487,-0.3162277660168377,0.11952286093343946,0.7045611311849233,4.0,0.6693406121148093,0.7005494505494505,2.0,0.7043075829279412,35.0,0.7261538461538461,0.7419928825622776,1.0,0.6995580668562515,1,0,1,0,1,0
1,1,-0.6708203932499368,0.49999999999999994,-0.22360679774997902,24,0.6970683513635425,0.6754601969723317,2375.0,2.7755575615628907e-17,-0.5345224838248488,2.4980018054066027e-16,0.7171371656006363,0.7045611311849233,4.0,0.7235864647523245,0.7005494505494505,2.0,0.6983453103597703,44.0,0.7261538461538461,0.7419928825622776,2.0,0.6995580668562515,2,1,1,1,0,1
1,1,0.223606797749979,-0.5000000000000002,-0.6708203932499368,24,0.48912746641113264,0.6754601969723317,3161.0,-0.31622776601683794,-0.2672612419124245,0.6324555320336761,-0.47809144373375784,0.7045611311849233,4.0,0.7235864647523245,0.7005494505494505,2.0,0.7043075829279412,31.0,0.7261538461538461,0.625,1.0,0.6995580668562515,1,1,1,1,1,1
1,1,-0.22360679774997894,-0.49999999999999994,0.670820393249937,48,0.6866836236045506,0.6754601969723317,15672.0,-0.31622776601683794,-0.2672612419124245,0.6324555320336761,-0.47809144373375784,0.7045611311849233,2.0,0.7235864647523245,0.7005494505494505,2.0,0.6983453103597703,23.0,0.7261538461538461,0.7419928825622776,1.0,0.6995580668562515,1,1,1,1,1,1
1,1,0.223606797749979,-0.5000000000000002,-0.6708203932499368,21,0.8051127053968411,0.66575450774055,1602.0,-0.31622776601683794,-0.2672612419124245,0.6324555320336761,-0.47809144373375784,0.7272984196920017,4.0,0.708985215717965,0.7005494505494505,3.0,0.6983453103597703,30.0,0.7261538461538461,0.7419928825622776,2.0,0.6995580668562515,1,1,1,1,1,1
1,1,-0.6708203932499368,0.49999999999999994,-0.22360679774997902,12,0.8051127053968411,0.6805505287917223,1592.0,0.632455532033676,0.5345224838248488,0.31622776601683766,0.11952286093343911,0.741201452751385,3.0,0.6693406121148093,0.7005494505494505,2.0,0.7043075829279412,35.0,0.7261538461538461,0.7419928825622776,1.0,0.6995580668562515,1,0,0,0,0,1
1,1,-0.22360679774997894,-0.49999999999999994,0.670820393249937,8,0.6866836236045506,0.7546061580842799,1414.0,-0.31622776601683794,-0.2672612419124245,0.6324555320336761,-0.47809144373375784,0.7045611311849233,4.0,0.7235864647523245,0.8372093023255814,2.0,0.7714590159329857,33.0,0.7261538461538461,0.7419928825622776,1.0,0.6995580668562515,1,0,0,1,1,1
1,1,-0.22360679774997894,-0.49999999999999994,0.670820393249937,12,0.6866836236045506,0.7546061580842799,1534.0,-0.31622776601683794,-0.2672612419124245,0.6324555320336761,-0.47809144373375784,0.6406262798962372,1.0,0.708985215717965,0.7005494505494505,1.0,0.7714590159329857,23.0,0.7261538461538461,0.625,1.0,0.6995580668562515,1,0,1,1,1,1
1,1,0.6708203932499369,0.5000000000000002,0.2236067977499789,12,0.6866836236045506,0.6805505287917223,2251.0,-0.31622776601683794,-0.2672612419124245,0.6324555320336761,-0.47809144373375784,0.7045611311849233,1.0,0.6693406121148093,0.7005494505494505,2.0,0.6983453103597703,46.0,0.7261538461538461,0.7419928825622776,1.0,0.7075985862388314,1,0,1,0,1,1
1,1,0.223606797749979,-0.5000000000000002,-0.6708203932499368,48,0.8051127053968411,0.7785861673633174,6331.0,-0.31622776601683794,-0.2672612419124245,0.6324555320336761,-0.47809144373375784,0.7272984196920017,4.0,0.7235864647523245,0.7005494505494505,4.0,0.5847562173989321,46.0,0.7261538461538461,0.574468085106383,2.0,0.6995580668562515,1,1,1,1,1,1
1,1,-0.6708203932499368,0.49999999999999994,-0.22360679774997902,9,0.6866836236045506,0.6805505287917223,2301.0,0.31622776601683794,-0.2672612419124246,-0.6324555320336761,-0.47809144373375706,0.6406262798962372,2.0,0.6693406121148093,0.7005494505494505,4.0,0.7043075829279412,22.0,0.7261538461538461,0.625,1.0,0.6995580668562515,1,0,1,0,0,1
